city,pollutant,year,month,year_month,avg_value,prev_month_avg,mom_change
Lucknow,NO2,2019,10,2019-10,40.22,19.468,20.752
Lucknow,NO2,2019,11,2019-11,55.192,40.22,14.972
Lucknow,NO2,2019,12,2019-12,44.557,55.192,-10.635
Lucknow,NO2,2020,01,2020-01,67.117,44.557,22.56
Lucknow,NO2,2020,02,2020-02,44.884,67.117,-22.233
Lucknow,NO2,2020,03,2020-03,23.719,44.884,-21.165
Lucknow,NO2,2020,04,2020-04,16.219,23.719,-7.5
Lucknow,NO2,2020,05,2020-05,14.699,16.219,-1.52
Lucknow,NO2,2020,06,2020-06,14.361,14.699,-0.338
Lucknow,NO2,2020,07,2020-07,,14.361,
Lucknow,NOx,2015,01,2015-01,4.013,,
Lucknow,NOx,2015,02,2015-02,4.381,4.013,0.368
Lucknow,NOx,2015,03,2015-03,4.925,4.381,0.544
Lucknow,NOx,2015,04,2015-04,4.695,4.925,-0.23
Lucknow,NOx,2015,05,2015-05,4.46,4.695,-0.235
Lucknow,NOx,2015,06,2015-06,4.284,4.46,-0.176
Lucknow,NOx,2015,07,2015-07,4.448,4.284,0.164
Lucknow,NOx,2015,08,2015-08,4.72,4.448,0.272
Lucknow,NOx,2015,09,2015-09,3.697,4.72,-1.023
Lucknow,NOx,2015,10,2015-10,4.041,3.697,0.344
Lucknow,NOx,2015,11,2015-11,4.465,4.041,0.424
Lucknow,NOx,2015,12,2015-12,4.839,4.465,0.374
Lucknow,NOx,2016,01,2016-01,3.888,4.839,-0.951
Lucknow,NOx,2016,02,2016-02,4.405,3.888,0.517
Lucknow,NOx,2016,03,2016-03,4.355,4.405,-0.05
Lucknow,NOx,2016,04,2016-04,5.166,4.355,0.811
Lucknow,NOx,2016,05,2016-05,4.66,5.166,-0.506
Lucknow,NOx,2016,06,2016-06,4.52,4.66,-0.14
Lucknow,NOx,2016,07,2016-07,4.99,4.52,0.47
Lucknow,NOx,2016,08,2016-08,4.521,4.99,-0.469
Lucknow,NOx,2016,09,2016-09,6.24,4.521,1.719
Lucknow,NOx,2016,10,2016-10,7.446,6.24,1.206
Lucknow,NOx,2016,11,2016-11,7.188,7.446,-0.258
Lucknow,NOx,2016,12,2016-12,,7.188,
Lucknow,NOx,2017,01,2017-01,,,
Lucknow,NOx,2017,02,2017-02,,,
Lucknow,NOx,2017,03,2017-03,,,
Lucknow,NOx,2017,04,2017-04,,,
Lucknow,NOx,2017,05,2017-05,6.882,,
Lucknow,NOx,2017,06,2017-06,6.316,6.882,-0.566
Lucknow,NOx,2017,07,2017-07,,6.316,
Lucknow,NOx,2017,08,2017-08,,,
Lucknow,NOx,2017,09,2017-09,26.458,,
Lucknow,NOx,2017,10,2017-10,49.643,26.458,23.185
Lucknow,NOx,2017,11,2017-11,57.594,49.643,7.951
Lucknow,NOx,2017,12,2017-12,58.566,57.594,0.972
Lucknow,NOx,2018,01,2018-01,44.107,58.566,-14.459
Lucknow,NOx,2018,02,2018-02,37.077,44.107,-7.03
Lucknow,NOx,2018,03,2018-03,36.582,37.077,-0.495
Lucknow,NOx,2018,04,2018-04,40.622,36.582,4.04
Lucknow,NOx,2018,05,2018-05,32.846,40.622,-7.776
Lucknow,NOx,2018,06,2018-06,23.114,32.846,-9.732
Lucknow,NOx,2018,07,2018-07,23.795,23.114,0.681
Lucknow,NOx,2018,08,2018-08,25.735,23.795,1.94
Lucknow,NOx,2018,09,2018-09,23.06,25.735,-2.675
Lucknow,NOx,2018,10,2018-10,46.018,23.06,22.958
Lucknow,NOx,2018,11,2018-11,64.531,46.018,18.513
Lucknow,NOx,2018,12,2018-12,55.218,64.531,-9.313
Lucknow,NOx,2019,01,2019-01,50.453,55.218,-4.765
Lucknow,NOx,2019,02,2019-02,38.791,50.453,-11.662
Lucknow,NOx,2019,03,2019-03,32.622,38.791,-6.169
Lucknow,NOx,2019,04,2019-04,27.071,32.622,-5.551
Lucknow,NOx,2019,05,2019-05,17.052,27.071,-10.019
Lucknow,NOx,2019,06,2019-06,19.801,17.052,2.749
Lucknow,NOx,2019,07,2019-07,19.672,19.801,-0.129
Lucknow,NOx,2019,08,2019-08,16.376,19.672,-3.296
Lucknow,NOx,2019,09,2019-09,16.931,16.376,0.555
Lucknow,NOx,2019,10,2019-10,35.613,16.931,18.682
Lucknow,NOx,2019,11,2019-11,47.398,35.613,11.785
Lucknow,NOx,2019,12,2019-12,40.392,47.398,-7.006
Lucknow,NOx,2020,01,2020-01,55.629,40.392,15.237
Lucknow,NOx,2020,02,2020-02,37.111,55.629,-18.518
Lucknow,NOx,2020,03,2020-03,21.859,37.111,-15.252
Lucknow,NOx,2020,04,2020-04,11.488,21.859,-10.371
Lucknow,NOx,2020,05,2020-05,11.987,11.488,0.499
Lucknow,NOx,2020,06,2020-06,13.91,11.987,1.923
Lucknow,NOx,2020,07,2020-07,,13.91,
Lucknow,O3,2015,01,2015-01,32.742,,
Lucknow,O3,2015,02,2015-02,30.581,32.742,-2.161
Lucknow,O3,2015,03,2015-03,27.639,30.581,-2.942
Lucknow,O3,2015,04,2015-04,23.601,27.639,-4.038
Lucknow,O3,2015,05,2015-05,36.4,23.601,12.799
Lucknow,O3,2015,06,2015-06,45.395,36.4,8.995
Lucknow,O3,2015,07,2015-07,26.859,45.395,-18.536
Lucknow,O3,2015,08,2015-08,24.661,26.859,-2.198
Lucknow,O3,2015,09,2015-09,27.387,24.661,2.726
Lucknow,O3,2015,10,2015-10,45.527,27.387,18.14
Lucknow,O3,2015,11,2015-11,46.845,45.527,1.318
Lucknow,O3,2015,12,2015-12,46.185,46.845,-0.66
Lucknow,O3,2016,01,2016-01,41.395,46.185,-4.79
Lucknow,O3,2016,02,2016-02,56.173,41.395,14.778
Lucknow,O3,2016,03,2016-03,64.96,56.173,8.787
Lucknow,O3,2016,04,2016-04,68.109,64.96,3.149
Lucknow,O3,2016,05,2016-05,59.289,68.109,-8.82
Lucknow,O3,2016,06,2016-06,32.796,59.289,-26.493
Lucknow,O3,2016,07,2016-07,18.492,32.796,-14.304
Lucknow,O3,2016,08,2016-08,30.214,18.492,11.722
Lucknow,O3,2016,09,2016-09,28.812,30.214,-1.402
Lucknow,O3,2016,10,2016-10,33.279,28.812,4.467
Lucknow,O3,2016,11,2016-11,48.336,33.279,15.057
Lucknow,O3,2016,12,2016-12,33.859,48.336,-14.477
Lucknow,O3,2017,01,2017-01,40.216,33.859,6.357
Lucknow,O3,2017,02,2017-02,89.298,40.216,49.082
Lucknow,O3,2017,03,2017-03,64.25,89.298,-25.048
Lucknow,O3,2017,04,2017-04,97.097,64.25,32.847
Lucknow,O3,2017,05,2017-05,50.897,97.097,-46.2
Lucknow,O3,2017,06,2017-06,28.908,50.897,-21.989
Lucknow,O3,2017,07,2017-07,14.663,28.908,-14.245
Lucknow,O3,2017,08,2017-08,12.858,14.663,-1.805
Lucknow,O3,2017,09,2017-09,21.932,12.858,9.074
Lucknow,O3,2017,10,2017-10,25.456,21.932,3.524
Lucknow,O3,2017,11,2017-11,48.847,25.456,23.391
Lucknow,O3,2017,12,2017-12,40.564,48.847,-8.283
Lucknow,O3,2018,01,2018-01,34.991,40.564,-5.573
Lucknow,O3,2018,02,2018-02,45.598,34.991,10.607
Lucknow,O3,2018,03,2018-03,47.607,45.598,2.009
Lucknow,O3,2018,04,2018-04,36.917,47.607,-10.69
Lucknow,O3,2018,05,2018-05,48.594,36.917,11.677
Lucknow,O3,2018,06,2018-06,19.719,48.594,-28.875
Lucknow,O3,2018,07,2018-07,33.907,19.719,14.188
Lucknow,O3,2018,08,2018-08,13.438,33.907,-20.469
Lucknow,O3,2018,09,2018-09,19.387,13.438,5.949
Lucknow,O3,2018,10,2018-10,30.293,19.387,10.906
Lucknow,O3,2018,11,2018-11,35.274,30.293,4.981
Lucknow,O3,2018,12,2018-12,27.017,35.274,-8.257
Lucknow,O3,2019,01,2019-01,24.908,27.017,-2.109
Lucknow,O3,2019,02,2019-02,24.368,24.908,-0.54
Lucknow,O3,2019,03,2019-03,35.65,24.368,11.282
Lucknow,O3,2019,04,2019-04,41.09,35.65,5.44
Lucknow,O3,2019,05,2019-05,40.677,41.09,-0.413
Lucknow,O3,2019,06,2019-06,44.343,40.677,3.666
Lucknow,O3,2019,07,2019-07,26.661,44.343,-17.682
Lucknow,O3,2019,08,2019-08,27.379,26.661,0.718
Lucknow,O3,2019,09,2019-09,25.972,27.379,-1.407
Lucknow,O3,2019,10,2019-10,29.028,25.972,3.056
Lucknow,O3,2019,11,2019-11,42.111,29.028,13.083
Lucknow,O3,2019,12,2019-12,24.546,42.111,-17.565
Lucknow,O3,2020,01,2020-01,25.266,24.546,0.72
Lucknow,O3,2020,02,2020-02,32.047,25.266,6.781
Lucknow,O3,2020,03,2020-03,36.625,32.047,4.578
Lucknow,O3,2020,04,2020-04,26.217,36.625,-10.408
Lucknow,O3,2020,05,2020-05,31.002,26.217,4.785
Lucknow,O3,2020,06,2020-06,44.972,31.002,13.97
Lucknow,O3,2020,07,2020-07,,44.972,
Lucknow,PM10,2015,01,2015-01,,,
Lucknow,PM10,2015,02,2015-02,,,
Lucknow,PM10,2015,03,2015-03,,,
Lucknow,PM10,2015,04,2015-04,,,
Lucknow,PM10,2015,05,2015-05,,,
Lucknow,PM10,2015,06,2015-06,,,
Lucknow,PM10,2015,07,2015-07,,,
Lucknow,PM10,2015,08,2015-08,,,
Lucknow,PM10,2015,09,2015-09,,,
Lucknow,PM10,2015,10,2015-10,,,
Lucknow,PM10,2015,11,2015-11,,,
Lucknow,PM10,2015,12,2015-12,,,
Lucknow,PM10,2016,01,2016-01,,,
Lucknow,PM10,2016,02,2016-02,,,
Lucknow,PM10,2016,03,2016-03,,,
Lucknow,PM10,2016,04,2016-04,,,
Lucknow,PM10,2016,05,2016-05,,,
Lucknow,PM10,2016,06,2016-06,,,
Lucknow,PM10,2016,07,2016-07,,,
Lucknow,PM10,2016,08,2016-08,,,
Lucknow,PM10,2016,09,2016-09,,,
Lucknow,PM10,2016,10,2016-10,,,
Lucknow,PM10,2016,11,2016-11,,,
Lucknow,PM10,2016,12,2016-12,,,
Lucknow,PM10,2017,01,2017-01,,,
Lucknow,PM10,2017,02,2017-02,,,
Lucknow,PM10,2017,03,2017-03,,,
Lucknow,PM10,2017,04,2017-04,,,
Lucknow,PM10,2017,05,2017-05,,,
Lucknow,PM10,2017,06,2017-06,,,
Lucknow,PM10,2017,07,2017-07,,,
Lucknow,PM10,2017,08,2017-08,,,
Lucknow,PM10,2017,09,2017-09,,,
Lucknow,PM10,2017,10,2017-10,,,
Lucknow,PM10,2017,11,2017-11,,,
Lucknow,PM10,2017,12,2017-12,,,
Lucknow,PM10,2018,01,2018-01,,,
Lucknow,PM10,2018,02,2018-02,,,
Lucknow,PM10,2018,03,2018-03,,,
Lucknow,PM10,2018,04,2018-04,,,
Lucknow,PM10,2018,05,2018-05,,,
Lucknow,PM10,2018,06,2018-06,,,
Lucknow,PM10,2018,07,2018-07,,,
Lucknow,PM10,2018,08,2018-08,,,
Lucknow,PM10,2018,09,2018-09,,,
Lucknow,PM10,2018,10,2018-10,,,
Lucknow,PM10,2018,11,2018-11,,,
Lucknow,PM10,2018,12,2018-12,,,
Lucknow,PM10,2019,01,2019-01,,,
Lucknow,PM10,2019,02,2019-02,,,
Lucknow,PM10,2019,03,2019-03,,,
Lucknow,PM10,2019,04,2019-04,,,
Lucknow,PM10,2019,05,2019-05,,,
Lucknow,PM10,2019,06,2019-06,,,
Lucknow,PM10,2019,07,2019-07,,,
Lucknow,PM10,2019,08,2019-08,,,
Lucknow,PM10,2019,09,2019-09,,,
Lucknow,PM10,2019,10,2019-10,,,
Lucknow,PM10,2019,11,2019-11,,,
Lucknow,PM10,2019,12,2019-12,,,
Lucknow,PM10,2020,01,2020-01,,,
Lucknow,PM10,2020,02,2020-02,,,
Lucknow,PM10,2020,03,2020-03,,,
Lucknow,PM10,2020,04,2020-04,,,
Lucknow,PM10,2020,05,2020-05,,,
Lucknow,PM10,2020,06,2020-06,,,
Lucknow,PM10,2020,07,2020-07,,,
Lucknow,PM2.5,2015,01,2015-01,,,
Lucknow,PM2.5,2015,02,2015-02,,,
Lucknow,PM2.5,2015,03,2015-03,164.028,,
Lucknow,PM2.5,2015,04,2015-04,46.483,164.028,-117.545
Lucknow,PM2.5,2015,05,2015-05,39.1,46.483,-7.383
Lucknow,PM2.5,2015,06,2015-06,56.459,39.1,17.359
Lucknow,PM2.5,2015,07,2015-07,31.691,56.459,-24.768
Lucknow,PM2.5,2015,08,2015-08,44.527,31.691,12.836
Lucknow,PM2.5,2015,09,2015-09,57.144,44.527,12.617
Lucknow,PM2.5,2015,10,2015-10,104.093,57.144,46.949
Lucknow,PM2.5,2015,11,2015-11,248.784,104.093,144.691
Lucknow,PM2.5,2015,12,2015-12,243.254,248.784,-5.53
Lucknow,PM2.5,2016,01,2016-01,199.229,243.254,-44.025
Lucknow,PM2.5,2016,02,2016-02,160.901,199.229,-38.328
Lucknow,PM2.5,2016,03,2016-03,94.791,160.901,-66.11
Lucknow,PM2.5,2016,04,2016-04,103.277,94.791,8.486
Lucknow,PM2.5,2016,05,2016-05,90.53,103.277,-12.747
Lucknow,PM2.5,2016,06,2016-06,89.005,90.53,-1.525
Lucknow,PM2.5,2016,07,2016-07,55.397,89.005,-33.608
Lucknow,PM2.5,2016,08,2016-08,38.199,55.397,-17.198
Lucknow,PM2.5,2016,09,2016-09,43.358,38.199,5.159
Lucknow,PM2.5,2016,10,2016-10,124.079,43.358,80.721
Lucknow,PM2.5,2016,11,2016-11,237.588,124.079,113.509
Lucknow,PM2.5,2016,12,2016-12,234.649,237.588,-2.939
Lucknow,PM2.5,2017,01,2017-01,177.739,234.649,-56.91
Lucknow,PM2.5,2017,02,2017-02,140.694,177.739,-37.045
Lucknow,PM2.5,2017,03,2017-03,112.483,140.694,-28.211
Lucknow,PM2.5,2017,04,2017-04,105.063,112.483,-7.42
Lucknow,PM2.5,2017,05,2017-05,118.782,105.063,13.719
Lucknow,PM2.5,2017,06,2017-06,85.802,118.782,-32.98
Lucknow,PM2.5,2017,07,2017-07,37.689,85.802,-48.113
Lucknow,PM2.5,2017,08,2017-08,45.604,37.689,7.915
Lucknow,PM2.5,2017,09,2017-09,50.301,45.604,4.697
Lucknow,PM2.5,2017,10,2017-10,133.512,50.301,83.211
Lucknow,PM2.5,2017,11,2017-11,231.421,133.512,97.909
Lucknow,PM2.5,2017,12,2017-12,220.058,231.421,-11.363
Lucknow,PM2.5,2018,01,2018-01,220.853,220.058,0.795
Lucknow,PM2.5,2018,02,2018-02,163.824,220.853,-57.029
Lucknow,PM2.5,2018,03,2018-03,111.308,163.824,-52.516
Lucknow,PM2.5,2018,04,2018-04,86.23,111.308,-25.078
Lucknow,PM2.5,2018,05,2018-05,129.146,86.23,42.916
Lucknow,PM2.5,2018,06,2018-06,83.945,129.146,-45.201
Lucknow,PM2.5,2018,07,2018-07,38.542,83.945,-45.403
Lucknow,PM2.5,2018,08,2018-08,48.77,38.542,10.228
Lucknow,PM2.5,2018,09,2018-09,49.238,48.77,0.468
Lucknow,PM2.5,2018,10,2018-10,123.333,49.238,74.095
Lucknow,PM2.5,2018,11,2018-11,194.269,123.333,70.936
Lucknow,PM2.5,2018,12,2018-12,184.623,194.269,-9.646
Lucknow,PM2.5,2019,01,2019-01,167.84,184.623,-16.783
Lucknow,PM2.5,2019,02,2019-02,116.788,167.84,-51.052
Lucknow,PM2.5,2019,03,2019-03,100.382,116.788,-16.406
Lucknow,PM2.5,2019,04,2019-04,102.994,100.382,2.612
Lucknow,PM2.5,2019,05,2019-05,81.791,102.994,-21.203
Lucknow,PM2.5,2019,06,2019-06,77.548,81.791,-4.243
Lucknow,PM2.5,2019,07,2019-07,39.606,77.548,-37.942
Lucknow,PM2.5,2019,08,2019-08,33.009,39.606,-6.597
Lucknow,PM2.5,2019,09,2019-09,31.115,33.009,-1.894
Lucknow,PM2.5,2019,10,2019-10,100.409,31.115,69.294
Lucknow,PM2.5,2019,11,2019-11,176.61,100.409,76.201
Lucknow,PM2.5,2019,12,2019-12,150.547,176.61,-26.063
Lucknow,PM2.5,2020,01,2020-01,136.278,150.547,-14.269
Lucknow,PM2.5,2020,02,2020-02,102.908,136.278,-33.37
Lucknow,PM2.5,2020,03,2020-03,64.301,102.908,-38.607
Lucknow,PM2.5,2020,04,2020-04,54.831,64.301,-9.47
Lucknow,PM2.5,2020,05,2020-05,57.625,54.831,2.794
Lucknow,PM2.5,2020,06,2020-06,46.595,57.625,-11.03
Lucknow,PM2.5,2020,07,2020-07,,46.595,
Lucknow,SO2,2015,01,2015-01,171.651,,
Lucknow,SO2,2015,02,2015-02,,171.651,
Lucknow,SO2,2015,03,2015-03,11.492,,
Lucknow,SO2,2015,04,2015-04,16.958,11.492,5.466
Lucknow,SO2,2015,05,2015-05,13.278,16.958,-3.68
Lucknow,SO2,2015,06,2015-06,11.124,13.278,-2.154
Lucknow,SO2,2015,07,2015-07,10.836,11.124,-0.288
Lucknow,SO2,2015,08,2015-08,10.014,10.836,-0.822
Lucknow,SO2,2015,09,2015-09,6.784,10.014,-3.23
Lucknow,SO2,2015,10,2015-10,4.828,6.784,-1.956
Lucknow,SO2,2015,11,2015-11,7.464,4.828,2.636
Lucknow,SO2,2015,12,2015-12,5.534,7.464,-1.93
Lucknow,SO2,2016,01,2016-01,6.863,5.534,1.329
Lucknow,SO2,2016,02,2016-02,6.087,6.863,-0.776
Lucknow,SO2,2016,03,2016-03,6.214,6.087,0.127
Lucknow,SO2,2016,04,2016-04,6.445,6.214,0.231
Lucknow,SO2,2016,05,2016-05,7.184,6.445,0.739
Lucknow,SO2,2016,06,2016-06,6.107,7.184,-1.077
Lucknow,SO2,2016,07,2016-07,6.506,6.107,0.399
Lucknow,SO2,2016,08,2016-08,4.012,6.506,-2.494
Lucknow,SO2,2016,09,2016-09,3.891,4.012,-0.121
Lucknow,SO2,2016,10,2016-10,8.866,3.891,4.975
Lucknow,SO2,2016,11,2016-11,6.719,8.866,-2.147
Lucknow,SO2,2016,12,2016-12,11.25,6.719,4.531
Lucknow,SO2,2017,01,2017-01,8.866,11.25,-2.384
Lucknow,SO2,2017,02,2017-02,7.981,8.866,-0.885
Lucknow,SO2,2017,03,2017-03,6.561,7.981,-1.42
Lucknow,SO2,2017,04,2017-04,6.675,6.561,0.114
Lucknow,SO2,2017,05,2017-05,4.574,6.675,-2.101
Lucknow,SO2,2017,06,2017-06,4.322,4.574,-0.252
Lucknow,SO2,2017,07,2017-07,3.58,4.322,-0.742
Lucknow,SO2,2017,08,2017-08,5.871,3.58,2.291
Lucknow,SO2,2017,09,2017-09,5.233,5.871,-0.638
Lucknow,SO2,2017,10,2017-10,13.184,5.233,7.951
Lucknow,SO2,2017,11,2017-11,9.849,13.184,-3.335
Lucknow,SO2,2017,12,2017-12,10.094,9.849,0.245
Lucknow,SO2,2018,01,2018-01,9.12,10.094,-0.974
Lucknow,SO2,2018,02,2018-02,13.961,9.12,4.841
Lucknow,SO2,2018,03,2018-03,13.181,13.961,-0.78
Lucknow,SO2,2018,04,2018-04,11.039,13.181,-2.142
Lucknow,SO2,2018,05,2018-05,9.522,11.039,-1.517
Lucknow,SO2,2018,06,2018-06,8.795,9.522,-0.727
Lucknow,SO2,2018,07,2018-07,6.73,8.795,-2.065
Lucknow,SO2,2018,08,2018-08,7.437,6.73,0.707
Lucknow,SO2,2018,09,2018-09,4.662,7.437,-2.775
Lucknow,SO2,2018,10,2018-10,6.844,4.662,2.182
Lucknow,SO2,2018,11,2018-11,9.432,6.844,2.588
Lucknow,SO2,2018,12,2018-12,8.676,9.432,-0.756
Lucknow,SO2,2019,01,2019-01,8.914,8.676,0.238
Lucknow,SO2,2019,02,2019-02,7.727,8.914,-1.187
Lucknow,SO2,2019,03,2019-03,9.881,7.727,2.154
Lucknow,SO2,2019,04,2019-04,8.021,9.881,-1.86
Lucknow,SO2,2019,05,2019-05,6.63,8.021,-1.391
Lucknow,SO2,2019,06,2019-06,5.084,6.63,-1.546
Lucknow,SO2,2019,07,2019-07,5.742,5.084,0.658
Lucknow,SO2,2019,08,2019-08,4.872,5.742,-0.87
Lucknow,SO2,2019,09,2019-09,4.645,4.872,-0.227
Lucknow,SO2,2019,10,2019-10,5.915,4.645,1.27
Lucknow,SO2,2019,11,2019-11,11.295,5.915,5.38
Lucknow,SO2,2019,12,2019-12,13.436,11.295,2.141
Lucknow,SO2,2020,01,2020-01,12.498,13.436,-0.938
Lucknow,SO2,2020,02,2020-02,8.035,12.498,-4.463
Lucknow,SO2,2020,03,2020-03,6.233,8.035,-1.802
Lucknow,SO2,2020,04,2020-04,7.213,6.233,0.98
Lucknow,SO2,2020,05,2020-05,6.8,7.213,-0.413
Lucknow,SO2,2020,06,2020-06,5.482,6.8,-1.318
Lucknow,SO2,2020,07,2020-07,,5.482,
Lucknow,Toluene,2015,01,2015-01,4.71,,
Lucknow,Toluene,2015,02,2015-02,3.558,4.71,-1.152
Lucknow,Toluene,2015,03,2015-03,3.291,3.558,-0.267
Lucknow,Toluene,2015,04,2015-04,3.198,3.291,-0.093
Lucknow,Toluene,2015,05,2015-05,1.553,3.198,-1.645
Lucknow,Toluene,2015,06,2015-06,0.77,1.553,-0.783
Lucknow,Toluene,2015,07,2015-07,0.237,0.77,-0.533
Lucknow,Toluene,2015,08,2015-08,0.225,0.237,-0.012
Lucknow,Toluene,2015,09,2015-09,0.829,0.225,0.604
Lucknow,Toluene,2015,10,2015-10,1.211,0.829,0.382
Lucknow,Toluene,2015,11,2015-11,,1.211,
Lucknow,Toluene,2015,12,2015-12,11.696,,
Lucknow,Toluene,2016,01,2016-01,3.2,11.696,-8.496
Lucknow,Toluene,2016,02,2016-02,3.825,3.2,0.625
Lucknow,Toluene,2016,03,2016-03,2.622,3.825,-1.203
Lucknow,Toluene,2016,04,2016-04,1.681,2.622,-0.941
Lucknow,Toluene,2016,05,2016-05,2.704,1.681,1.023
Lucknow,Toluene,2016,06,2016-06,0.965,2.704,-1.739
Lucknow,Toluene,2016,07,2016-07,0.096,0.965,-0.869
Lucknow,Toluene,2016,08,2016-08,0.716,0.096,0.62
Lucknow,Toluene,2016,09,2016-09,0.368,0.716,-0.348
Lucknow,Toluene,2016,10,2016-10,2.737,0.368,2.369
Lucknow,Toluene,2016,11,2016-11,8.599,2.737,5.862
Lucknow,Toluene,2016,12,2016-12,13.604,8.599,5.005
Lucknow,Toluene,2017,01,2017-01,8.927,13.604,-4.677
Lucknow,Toluene,2017,02,2017-02,7.46,8.927,-1.467
Lucknow,Toluene,2017,03,2017-03,6.979,7.46,-0.481
Lucknow,Toluene,2017,04,2017-04,6.585,6.979,-0.394
Lucknow,Toluene,2017,05,2017-05,3.503,6.585,-3.082
Lucknow,Toluene,2017,06,2017-06,3.921,3.503,0.418
Lucknow,Toluene,2017,07,2017-07,2.233,3.921,-1.688
Lucknow,Toluene,2017,08,2017-08,3.08,2.233,0.847
Lucknow,Toluene,2017,09,2017-09,3.211,3.08,0.131
Lucknow,Toluene,2017,10,2017-10,3.038,3.211,-0.173
Lucknow,Toluene,2017,11,2017-11,1.721,3.038,-1.317
Lucknow,Toluene,2017,12,2017-12,2.771,1.721,1.05
Lucknow,Toluene,2018,01,2018-01,7.919,2.771,5.148
Lucknow,Toluene,2018,02,2018-02,1.32,7.919,-6.599
Lucknow,Toluene,2018,03,2018-03,0.427,1.32,-0.893
Lucknow,Toluene,2018,04,2018-04,0.059,0.427,-0.368
Lucknow,Toluene,2018,05,2018-05,0.002,0.059,-0.057
Lucknow,Toluene,2018,06,2018-06,0.593,0.002,0.591
Lucknow,Toluene,2018,07,2018-07,0.298,0.593,-0.295
Lucknow,Toluene,2018,08,2018-08,0.356,0.298,0.058
Lucknow,Toluene,2018,09,2018-09,0.255,0.356,-0.101
Lucknow,Toluene,2018,10,2018-10,0.53,0.255,0.275
Lucknow,Toluene,2018,11,2018-11,1.443,0.53,0.913
Lucknow,Toluene,2018,12,2018-12,1.419,1.443,-0.024
Lucknow,Toluene,2019,01,2019-01,0.57,1.419,-0.849
Lucknow,Toluene,2019,02,2019-02,0.477,0.57,-0.093
Lucknow,Toluene,2019,03,2019-03,5.346,0.477,4.869
Lucknow,Toluene,2019,04,2019-04,1.553,5.346,-3.793
Lucknow,Toluene,2019,05,2019-05,22.299,1.553,20.746
Lucknow,Toluene,2019,06,2019-06,3.414,22.299,-18.885
Lucknow,Toluene,2019,07,2019-07,3.908,3.414,0.494
Lucknow,Toluene,2019,08,2019-08,3.793,3.908,-0.115
Lucknow,Toluene,2019,09,2019-09,6.326,3.793,2.533
Lucknow,Toluene,2019,10,2019-10,9.994,6.326,3.668
Lucknow,Toluene,2019,11,2019-11,12.572,9.994,2.578
Lucknow,Toluene,2019,12,2019-12,10.532,12.572,-2.04
Lucknow,Toluene,2020,01,2020-01,14.82,10.532,4.288
Lucknow,Toluene,2020,02,2020-02,7.248,14.82,-7.572
Lucknow,Toluene,2020,03,2020-03,14.948,7.248,7.7
Lucknow,Toluene,2020,04,2020-04,6.958,14.948,-7.99
Lucknow,Toluene,2020,05,2020-05,9.982,6.958,3.024
Lucknow,Toluene,2020,06,2020-06,8.192,9.982,-1.79
Lucknow,Toluene,2020,07,2020-07,,8.192,
Lucknow,Xylene,2015,01,2015-01,,,
Lucknow,Xylene,2015,02,2015-02,,,
Lucknow,Xylene,2015,03,2015-03,,,
Lucknow,Xylene,2015,04,2015-04,,,
Lucknow,Xylene,2015,05,2015-05,,,
Lucknow,Xylene,2015,06,2015-06,,,
Lucknow,Xylene,2015,07,2015-07,,,
Lucknow,Xylene,2015,08,2015-08,,,
Lucknow,Xylene,2015,09,2015-09,,,
Lucknow,Xylene,2015,10,2015-10,,,
Lucknow,Xylene,2015,11,2015-11,,,
Lucknow,Xylene,2015,12,2015-12,,,
Lucknow,Xylene,2016,01,2016-01,,,
Lucknow,Xylene,2016,02,2016-02,,,
Lucknow,Xylene,2016,03,2016-03,,,
Lucknow,Xylene,2016,04,2016-04,,,
Lucknow,Xylene,2016,05,2016-05,,,
Lucknow,Xylene,2016,06,2016-06,,,
Lucknow,Xylene,2016,07,2016-07,,,
Lucknow,Xylene,2016,08,2016-08,,,
Lucknow,Xylene,2016,09,2016-09,,,
Lucknow,Xylene,2016,10,2016-10,,,
Lucknow,Xylene,2016,11,2016-11,,,
Lucknow,Xylene,2016,12,2016-12,,,
Lucknow,Xylene,2017,01,2017-01,,,
Lucknow,Xylene,2017,02,2017-02,,,
Lucknow,Xylene,2017,03,2017-03,,,
Lucknow,Xylene,2017,04,2017-04,,,
Lucknow,Xylene,2017,05,2017-05,,,
Lucknow,Xylene,2017,06,2017-06,,,
Lucknow,Xylene,2017,07,2017-07,,,
Lucknow,Xylene,2017,08,2017-08,,,
Lucknow,Xylene,2017,09,2017-09,,,
Lucknow,Xylene,2017,10,2017-10,,,
Lucknow,Xylene,2017,11,2017-11,,,
Lucknow,Xylene,2017,12,2017-12,,,
Lucknow,Xylene,2018,01,2018-01,,,
Lucknow,Xylene,2018,02,2018-02,,,
Lucknow,Xylene,2018,03,2018-03,,,
Lucknow,Xylene,2018,04,2018-04,,,
Lucknow,Xylene,2018,05,2018-05,,,
Lucknow,Xylene,2018,06,2018-06,,,
Lucknow,Xylene,2018,07,2018-07,,,
Lucknow,Xylene,2018,08,2018-08,,,
Lucknow,Xylene,2018,09,2018-09,,,
Lucknow,Xylene,2018,10,2018-10,,,
Lucknow,Xylene,2018,11,2018-11,,,
Lucknow,Xylene,2018,12,2018-12,,,
Lucknow,Xylene,2019,01,2019-01,,,
Lucknow,Xylene,2019,02,2019-02,,,
Lucknow,Xylene,2019,03,2019-03,,,
Lucknow,Xylene,2019,04,2019-04,,,
