city,pollutant,year,month,year_month,n_days_with_data,avg_value
Ahmedabad,PM10,2019,11,2019-11,30,111.984
Ahmedabad,PM10,2019,12,2019-12,29,110.245
Ahmedabad,PM10,2020,01,2020-01,23,112.097
Ahmedabad,PM10,2020,02,2020-02,27,143.903
Ahmedabad,PM10,2020,03,2020-03,29,107.207
Ahmedabad,PM10,2020,04,2020-04,30,81.561
Ahmedabad,PM10,2020,05,2020-05,31,76.758
Ahmedabad,PM10,2020,06,2020-06,12,86.961
Ahmedabad,PM10,2020,07,2020-07,0,
Ahmedabad,PM2.5,2015,01,2015-01,3,85.831
Ahmedabad,PM2.5,2015,02,2015-02,24,119.382
Ahmedabad,PM2.5,2015,03,2015-03,27,110.133
Ahmedabad,PM2.5,2015,04,2015-04,21,99.672
Ahmedabad,PM2.5,2015,05,2015-05,27,77.253
Ahmedabad,PM2.5,2015,06,2015-06,30,50.037
Ahmedabad,PM2.5,2015,07,2015-07,29,53.314
Ahmedabad,PM2.5,2015,08,2015-08,31,40.797
Ahmedabad,PM2.5,2015,09,2015-09,25,43.977
Ahmedabad,PM2.5,2015,10,2015-10,26,105.454
Ahmedabad,PM2.5,2015,11,2015-11,1,201.092
Ahmedabad,PM2.5,2015,12,2015-12,0,
Ahmedabad,PM2.5,2016,01,2016-01,0,
Ahmedabad,PM2.5,2016,02,2016-02,0,
Ahmedabad,PM2.5,2016,03,2016-03,0,
Ahmedabad,PM2.5,2016,04,2016-04,0,
Ahmedabad,PM2.5,2016,05,2016-05,0,
Ahmedabad,PM2.5,2016,06,2016-06,3,32.959
Ahmedabad,PM2.5,2016,07,2016-07,23,37.522
Ahmedabad,PM2.5,2016,08,2016-08,28,49.304
Ahmedabad,PM2.5,2016,09,2016-09,25,38.528
Ahmedabad,PM2.5,2016,10,2016-10,28,110.799
Ahmedabad,PM2.5,2016,11,2016-11,3,229.575
Ahmedabad,PM2.5,2016,12,2016-12,0,
Ahmedabad,PM2.5,2017,01,2017-01,0,
Ahmedabad,PM2.5,2017,02,2017-02,0,
Ahmedabad,PM2.5,2017,03,2017-03,0,
Ahmedabad,PM2.5,2017,04,2017-04,0,
Ahmedabad,PM2.5,2017,05,2017-05,0,
Ahmedabad,PM2.5,2017,06,2017-06,0,
Ahmedabad,PM2.5,2017,07,2017-07,0,
Ahmedabad,PM2.5,2017,08,2017-08,0,
Ahmedabad,PM2.5,2017,09,2017-09,0,
Ahmedabad,PM2.5,2017,10,2017-10,9,87.402
Ahmedabad,PM2.5,2017,11,2017-11,28,106.251
Ahmedabad,PM2.5,2017,12,2017-12,30,74.622
Ahmedabad,PM2.5,2018,01,2018-01,29,88.667
Ahmedabad,PM2.5,2018,02,2018-02,24,104.695
Ahmedabad,PM2.5,2018,03,2018-03,29,95.533
Ahmedabad,PM2.5,2018,04,2018-04,27,83.543
Ahmedabad,PM2.5,2018,05,2018-05,28,54.576
Ahmedabad,PM2.5,2018,06,2018-06,28,55.462
Ahmedabad,PM2.5,2018,07,2018-07,31,59.018
Ahmedabad,PM2.5,2018,08,2018-08,30,41.518
Ahmedabad,PM2.5,2018,09,2018-09,26,23.008
Ahmedabad,PM2.5,2018,10,2018-10,29,97.544
Ahmedabad,PM2.5,2018,11,2018-11,30,106.947
Ahmedabad,PM2.5,2018,12,2018-12,31,91.92
Ahmedabad,PM2.5,2019,01,2019-01,29,87.764
Ahmedabad,PM2.5,2019,02,2019-02,28,61.598
Ahmedabad,PM2.5,2019,03,2019-03,31,66.881
Ahmedabad,PM2.5,2019,04,2019-04,25,96.592
Ahmedabad,PM2.5,2019,05,2019-05,25,54.807
Ahmedabad,PM2.5,2019,06,2019-06,28,41.738
Ahmedabad,PM2.5,2019,07,2019-07,29,43.204
Ahmedabad,PM2.5,2019,08,2019-08,30,43.215
Ahmedabad,PM2.5,2019,09,2019-09,24,40.948
Ahmedabad,PM2.5,2019,10,2019-10,29,73.798
Ahmedabad,PM2.5,2019,11,2019-11,30,61.89
Ahmedabad,PM2.5,2019,12,2019-12,27,64.622
Ahmedabad,PM2.5,2020,01,2020-01,24,57.144
Ahmedabad,PM2.5,2020,02,2020-02,25,73.136
Ahmedabad,PM2.5,2020,03,2020-03,29,44.095
Ahmedabad,PM2.5,2020,04,2020-04,29,31.657
Ahmedabad,PM2.5,2020,05,2020-05,31,26.328
Ahmedabad,PM2.5,2020,06,2020-06,24,26.169
Ahmedabad,PM2.5,2020,07,2020-07,0,
Ahmedabad,SO2,2015,01,2015-01,29,45.944
Ahmedabad,SO2,2015,02,2015-02,25,66.004
Ahmedabad,SO2,2015,03,2015-03,27,60.064
Ahmedabad,SO2,2015,04,2015-04,25,53.782
Ahmedabad,SO2,2015,05,2015-05,29,38.697
Ahmedabad,SO2,2015,06,2015-06,30,12.27
Ahmedabad,SO2,2015,07,2015-07,29,11.52
Ahmedabad,SO2,2015,08,2015-08,31,8.5
Ahmedabad,SO2,2015,09,2015-09,24,8.277
Ahmedabad,SO2,2015,10,2015-10,26,30.365
Ahmedabad,SO2,2015,11,2015-11,1,54.348
Ahmedabad,SO2,2015,12,2015-12,0,
Ahmedabad,SO2,2016,01,2016-01,0,
Ahmedabad,SO2,2016,02,2016-02,0,
Ahmedabad,SO2,2016,03,2016-03,0,
Ahmedabad,SO2,2016,04,2016-04,0,
Ahmedabad,SO2,2016,05,2016-05,0,
Ahmedabad,SO2,2016,06,2016-06,3,1.635
Ahmedabad,SO2,2016,07,2016-07,23,12.805
Ahmedabad,SO2,2016,08,2016-08,28,16.741
Ahmedabad,SO2,2016,09,2016-09,25,17.736
Ahmedabad,SO2,2016,10,2016-10,29,27.918
Ahmedabad,SO2,2016,11,2016-11,3,17.287
Ahmedabad,SO2,2016,12,2016-12,0,
Ahmedabad,SO2,2017,01,2017-01,0,
Ahmedabad,SO2,2017,02,2017-02,0,
Ahmedabad,SO2,2017,03,2017-03,0,
Ahmedabad,SO2,2017,04,2017-04,0,
Ahmedabad,SO2,2017,05,2017-05,0,
Ahmedabad,SO2,2017,06,2017-06,0,
Ahmedabad,SO2,2017,07,2017-07,0,
Ahmedabad,SO2,2017,08,2017-08,0,
Ahmedabad,SO2,2017,09,2017-09,0,
Ahmedabad,SO2,2017,10,2017-10,3,53.654
Ahmedabad,SO2,2017,11,2017-11,27,119.215
Ahmedabad,SO2,2017,12,2017-12,30,101.825
Ahmedabad,SO2,2018,01,2018-01,27,108.143
Ahmedabad,SO2,2018,02,2018-02,18,121.072
Ahmedabad,SO2,2018,03,2018-03,28,92.835
Ahmedabad,SO2,2018,04,2018-04,27,52.552
Ahmedabad,SO2,2018,05,2018-05,28,73.126
Ahmedabad,SO2,2018,06,2018-06,27,42.659
Ahmedabad,SO2,2018,07,2018-07,31,25.886
Ahmedabad,SO2,2018,08,2018-08,27,73.863
Ahmedabad,SO2,2018,09,2018-09,27,60.705
Ahmedabad,SO2,2018,10,2018-10,29,81.368
Ahmedabad,SO2,2018,11,2018-11,30,61.161
Ahmedabad,SO2,2018,12,2018-12,31,55.578
Ahmedabad,SO2,2019,01,2019-01,29,64.889
Ahmedabad,SO2,2019,02,2019-02,28,51.356
Ahmedabad,SO2,2019,03,2019-03,31,47.108
Ahmedabad,SO2,2019,04,2019-04,25,32.447
Ahmedabad,SO2,2019,05,2019-05,21,101.635
Ahmedabad,SO2,2019,06,2019-06,26,68.423
Ahmedabad,SO2,2019,07,2019-07,24,59.326
Ahmedabad,SO2,2019,08,2019-08,30,43.812
Ahmedabad,SO2,2019,09,2019-09,25,71.439
Ahmedabad,SO2,2019,10,2019-10,24,134.278
Ahmedabad,SO2,2019,11,2019-11,23,150.437
Ahmedabad,SO2,2019,12,2019-12,30,57.587
Ahmedabad,SO2,2020,01,2020-01,24,44.842
Ahmedabad,SO2,2020,02,2020-02,26,54.351
Ahmedabad,SO2,2020,03,2020-03,26,43.209
Ahmedabad,SO2,2020,04,2020-04,29,24.727
Ahmedabad,SO2,2020,05,2020-05,4,22.038
Ahmedabad,SO2,2020,06,2020-06,25,14.348
Ahmedabad,SO2,2020,07,2020-07,0,
Ahmedabad,Toluene,2015,01,2015-01,31,2.579
Ahmedabad,Toluene,2015,02,2015-02,24,23.718
Ahmedabad,Toluene,2015,03,2015-03,27,30.117
Ahmedabad,Toluene,2015,04,2015-04,20,8.315
Ahmedabad,Toluene,2015,05,2015-05,28,10.877
Ahmedabad,Toluene,2015,06,2015-06,30,5.543
Ahmedabad,Toluene,2015,07,2015-07,29,4.325
Ahmedabad,Toluene,2015,08,2015-08,31,2.262
Ahmedabad,Toluene,2015,09,2015-09,25,2.95
Ahmedabad,Toluene,2015,10,2015-10,26,28.066
Ahmedabad,Toluene,2015,11,2015-11,1,53.631
Ahmedabad,Toluene,2015,12,2015-12,0,
Ahmedabad,Toluene,2016,01,2016-01,0,
Ahmedabad,Toluene,2016,02,2016-02,0,
Ahmedabad,Toluene,2016,03,2016-03,0,
Ahmedabad,Toluene,2016,04,2016-04,0,
Ahmedabad,Toluene,2016,05,2016-05,0,
Ahmedabad,Toluene,2016,06,2016-06,3,0.0
Ahmedabad,Toluene,2016,07,2016-07,23,2.55
Ahmedabad,Toluene,2016,08,2016-08,28,9.01
Ahmedabad,Toluene,2016,09,2016-09,25,5.778
Ahmedabad,Toluene,2016,10,2016-10,29,7.863
Ahmedabad,Toluene,2016,11,2016-11,28,0.713
Ahmedabad,Toluene,2016,12,2016-12,27,0.0
Ahmedabad,Toluene,2017,01,2017-01,31,0.0
Ahmedabad,Toluene,2017,02,2017-02,27,0.0
Ahmedabad,Toluene,2017,03,2017-03,22,0.0
Ahmedabad,Toluene,2017,04,2017-04,0,
Ahmedabad,Toluene,2017,05,2017-05,0,
Ahmedabad,Toluene,2017,06,2017-06,0,
Ahmedabad,Toluene,2017,07,2017-07,0,
Ahmedabad,Toluene,2017,08,2017-08,0,
Ahmedabad,Toluene,2017,09,2017-09,3,0.0
Ahmedabad,Toluene,2017,10,2017-10,9,28.599
Ahmedabad,Toluene,2017,11,2017-11,30,48.512
Ahmedabad,Toluene,2017,12,2017-12,30,60.563
Ahmedabad,Toluene,2018,01,2018-01,29,71.086
Ahmedabad,Toluene,2018,02,2018-02,24,27.782
Ahmedabad,Toluene,2018,03,2018-03,29,52.063
Ahmedabad,Toluene,2018,04,2018-04,28,32.934
Ahmedabad,Toluene,2018,05,2018-05,29,32.136
Ahmedabad,Toluene,2018,06,2018-06,28,47.378
Ahmedabad,Toluene,2018,07,2018-07,31,41.229
Ahmedabad,Toluene,2018,08,2018-08,30,25.565
Ahmedabad,Toluene,2018,09,2018-09,27,16.374
Ahmedabad,Toluene,2018,10,2018-10,29,20.551
Ahmedabad,Toluene,2018,11,2018-11,30,41.476
Ahmedabad,Toluene,2018,12,2018-12,31,32.328
Ahmedabad,Toluene,2019,01,2019-01,29,32.352
Ahmedabad,Toluene,2019,02,2019-02,28,32.35
Ahmedabad,Toluene,2019,03,2019-03,31,32.383
Ahmedabad,Toluene,2019,04,2019-04,25,32.487
Ahmedabad,Toluene,2019,05,2019-05,26,66.164
Ahmedabad,Toluene,2019,06,2019-06,23,92.929
Ahmedabad,Toluene,2019,07,2019-07,31,77.715
Ahmedabad,Toluene,2019,08,2019-08,27,31.253
Ahmedabad,Toluene,2019,09,2019-09,25,28.482
Ahmedabad,Toluene,2019,10,2019-10,29,23.783
Ahmedabad,Toluene,2019,11,2019-11,30,28.636
Ahmedabad,Toluene,2019,12,2019-12,5,31.792
Ahmedabad,Toluene,2020,01,2020-01,25,31.988
Ahmedabad,Toluene,2020,02,2020-02,29,36.407
Ahmedabad,Toluene,2020,03,2020-03,25,38.751
Ahmedabad,Toluene,2020,04,2020-04,30,25.734
Ahmedabad,Toluene,2020,05,2020-05,31,18.861
Ahmedabad,Toluene,2020,06,2020-06,28,41.086
Ahmedabad,Toluene,2020,07,2020-07,0,
Ahmedabad,Xylene,2015,01,2015-01,31,3.02
Ahmedabad,Xylene,2015,02,2015-02,24,8.031
Ahmedabad,Xylene,2015,03,2015-03,27,4.307
Ahmedabad,Xylene,2015,04,2015-04,20,5.035
Ahmedabad,Xylene,2015,05,2015-05,28,4.876
Ahmedabad,Xylene,2015,06,2015-06,30,0.641
Ahmedabad,Xylene,2015,07,2015-07,29,0.301
Ahmedabad,Xylene,2015,08,2015-08,31,0.2
Ahmedabad,Xylene,2015,09,2015-09,25,0.244
Ahmedabad,Xylene,2015,10,2015-10,26,5.163
Ahmedabad,Xylene,2015,11,2015-11,1,8.375
Ahmedabad,Xylene,2015,12,2015-12,0,
Ahmedabad,Xylene,2016,01,2016-01,0,
Ahmedabad,Xylene,2016,02,2016-02,0,
Ahmedabad,Xylene,2016,03,2016-03,0,
Ahmedabad,Xylene,2016,04,2016-04,0,
Ahmedabad,Xylene,2016,05,2016-05,0,
Ahmedabad,Xylene,2016,06,2016-06,3,0.0
Ahmedabad,Xylene,2016,07,2016-07,23,0.73
Ahmedabad,Xylene,2016,08,2016-08,28,1.7
Ahmedabad,Xylene,2016,09,2016-09,25,1.273
Ahmedabad,Xylene,2016,10,2016-10,29,3.149
Ahmedabad,Xylene,2016,11,2016-11,28,0.506
Ahmedabad,Xylene,2016,12,2016-12,27,0.0
Ahmedabad,Xylene,2017,01,2017-01,31,0.0
Ahmedabad,Xylene,2017,02,2017-02,27,0.0
Ahmedabad,Xylene,2017,03,2017-03,22,0.0
Ahmedabad,Xylene,2017,04,2017-04,0,
Ahmedabad,Xylene,2017,05,2017-05,0,
Ahmedabad,Xylene,2017,06,2017-06,0,
Ahmedabad,Xylene,2017,07,2017-07,0,
Ahmedabad,Xylene,2017,08,2017-08,0,
Ahmedabad,Xylene,2017,09,2017-09,3,0.0
Ahmedabad,Xylene,2017,10,2017-10,8,2.206
Ahmedabad,Xylene,2017,11,2017-11,30,19.395
Ahmedabad,Xylene,2017,12,2017-12,30,11.542
Ahmedabad,Xylene,2018,01,2018-01,29,12.872
Ahmedabad,Xylene,2018,02,2018-02,24,7.546
Ahmedabad,Xylene,2018,03,2018-03,29,10.636
Ahmedabad,Xylene,2018,04,2018-04,28,5.42
Ahmedabad,Xylene,2018,05,2018-05,29,1.144
Ahmedabad,Xylene,2018,06,2018-06,28,1.243
Ahmedabad,Xylene,2018,07,2018-07,31,1.45
Ahmedabad,Xylene,2018,08,2018-08,30,1.312
Ahmedabad,Xylene,2018,09,2018-09,27,0.65
Ahmedabad,Xylene,2018,10,2018-10,29,10.796
Ahmedabad,Xylene,2018,11,2018-11,30,10.975
Ahmedabad,Xylene,2018,12,2018-12,31,6.946
Ahmedabad,Xylene,2019,01,2019-01,29,6.971
Ahmedabad,Xylene,2019,02,2019-02,28,6.984
Ahmedabad,Xylene,2019,03,2019-03,31,7.021
Ahmedabad,Xylene,2019,04,2019-04,25,7.114
Ahmedabad,Xylene,2019,05,2019-05,26,11.179
Ahmedabad,Xylene,2019,06,2019-06,23,9.345
Ahmedabad,Xylene,2019,07,2019-07,31,1.552
Ahmedabad,Xylene,2019,08,2019-08,27,0.784
Ahmedabad,Xylene,2019,09,2019-09,25,1.02
Ahmedabad,Xylene,2019,10,2019-10,29,2.423
Ahmedabad,Xylene,2019,11,2019-11,30,1.899
Ahmedabad,Xylene,2019,12,2019-12,5,2.045
Ahmedabad,Xylene,2020,01,2020-01,25,2.132
Ahmedabad,Xylene,2020,02,2020-02,29,0.639
Ahmedabad,Xylene,2020,03,2020-03,25,1.686
Ahmedabad,Xylene,2020,04,2020-04,30,2.476
Ahmedabad,Xylene,2020,05,2020-05,31,1.359
Ahmedabad,Xylene,2020,06,2020-06,28,3.954
Ahmedabad,Xylene,2020,07,2020-07,0,
Bengaluru,Benzene,2015,01,2015-01,18,25.314
Bengaluru,Benzene,2015,02,2015-02,6,13.9
Bengaluru,Benzene,2015,03,2015-03,6,9.595
Bengaluru,Benzene,2015,04,2015-04,7,5.788
Bengaluru,Benzene,2015,05,2015-05,28,12.093
Bengaluru,Benzene,2015,06,2015-06,16,3.733
Bengaluru,Benzene,2015,07,2015-07,11,19.745
Bengaluru,Benzene,2015,08,2015-08,13,12.929
Bengaluru,Benzene,2015,09,2015-09,0,
Bengaluru,Benzene,2015,10,2015-10,0,
Bengaluru,Benzene,2015,11,2015-11,21,1.762
Bengaluru,Benzene,2015,12,2015-12,31,1.197
Bengaluru,Benzene,2016,01,2016-01,29,1.308
Bengaluru,Benzene,2016,02,2016-02,28,1.109
Bengaluru,Benzene,2016,03,2016-03,25,1.519
Bengaluru,Benzene,2016,04,2016-04,26,5.207
Bengaluru,Benzene,2016,05,2016-05,20,3.222
Bengaluru,Benzene,2016,06,2016-06,7,1.031
Bengaluru,Benzene,2016,07,2016-07,4,0.836
Bengaluru,Benzene,2016,08,2016-08,1,0.489
Bengaluru,Benzene,2016,09,2016-09,12,0.709
Bengaluru,Benzene,2016,10,2016-10,14,1.078
Bengaluru,Benzene,2016,11,2016-11,29,2.873
Bengaluru,Benzene,2016,12,2016-12,25,3.585
Bengaluru,Benzene,2017,01,2017-01,22,2.927
Bengaluru,Benzene,2017,02,2017-02,14,3.104
Bengaluru,Benzene,2017,03,2017-03,29,2.276
Bengaluru,Benzene,2017,04,2017-04,27,2.213
Bengaluru,Benzene,2017,05,2017-05,27,1.224
Bengaluru,Benzene,2017,06,2017-06,27,0.757
Bengaluru,Benzene,2017,07,2017-07,29,0.732
Bengaluru,Benzene,2017,08,2017-08,29,0.858
Bengaluru,Benzene,2017,09,2017-09,28,1.041
Bengaluru,Benzene,2017,10,2017-10,31,1.206
Bengaluru,Benzene,2017,11,2017-11,29,0.008
Bengaluru,Benzene,2017,12,2017-12,5,0.0
Bengaluru,Benzene,2018,01,2018-01,22,0.015
Bengaluru,Benzene,2018,02,2018-02,28,0.553
Bengaluru,Benzene,2018,03,2018-03,24,0.386
Bengaluru,Benzene,2018,04,2018-04,14,1.37
Bengaluru,Benzene,2018,05,2018-05,30,0.544
Bengaluru,Benzene,2018,06,2018-06,30,0.482
Bengaluru,Benzene,2018,07,2018-07,31,0.579
Bengaluru,Benzene,2018,08,2018-08,31,0.478
Bengaluru,Benzene,2018,09,2018-09,30,0.505
Bengaluru,Benzene,2018,10,2018-10,31,0.69
Bengaluru,Benzene,2018,11,2018-11,30,0.649
Bengaluru,Benzene,2018,12,2018-12,31,0.707
Bengaluru,Benzene,2019,01,2019-01,31,0.45
Bengaluru,Benzene,2019,02,2019-02,28,0.996
Bengaluru,Benzene,2019,03,2019-03,31,1.418
Bengaluru,Benzene,2019,04,2019-04,30,0.99
Bengaluru,Benzene,2019,05,2019-05,31,1.027
Bengaluru,Benzene,2019,06,2019-06,30,0.818
Bengaluru,Benzene,2019,07,2019-07,31,0.562
Bengaluru,Benzene,2019,08,2019-08,31,0.697
Bengaluru,Benzene,2019,09,2019-09,30,0.665
Bengaluru,Benzene,2019,10,2019-10,31,0.92
Bengaluru,Benzene,2019,11,2019-11,30,1.161
Bengaluru,Benzene,2019,12,2019-12,31,0.881
Bengaluru,Benzene,2020,01,2020-01,31,0.736
Bengaluru,Benzene,2020,02,2020-02,29,0.513
Bengaluru,Benzene,2020,03,2020-03,31,0.349
Bengaluru,Benzene,2020,04,2020-04,30,0.29
Bengaluru,Benzene,2020,05,2020-05,31,0.301
Bengaluru,Benzene,2020,06,2020-06,30,0.57
Bengaluru,Benzene,2020,07,2020-07,0,
Bengaluru,CO,2015,01,2015-01,28,4.188
Bengaluru,CO,2015,02,2015-02,22,1.534
Bengaluru,CO,2015,03,2015-03,19,13.135
Bengaluru,CO,2015,04,2015-04,12,4.811
Bengaluru,CO,2015,05,2015-05,6,5.082
Bengaluru,CO,2015,06,2015-06,20,3.177
Bengaluru,CO,2015,07,2015-07,14,9.072
Bengaluru,CO,2015,08,2015-08,7,11.791
Bengaluru,CO,2015,09,2015-09,12,2.754
Bengaluru,CO,2015,10,2015-10,21,2.597
Bengaluru,CO,2015,11,2015-11,17,1.618
Bengaluru,CO,2015,12,2015-12,28,1.633
Bengaluru,CO,2016,01,2016-01,31,0.967
Bengaluru,CO,2016,02,2016-02,27,1.449
Bengaluru,CO,2016,03,2016-03,31,0.983
Bengaluru,CO,2016,04,2016-04,30,1.08
Bengaluru,CO,2016,05,2016-05,29,0.621
Bengaluru,CO,2016,06,2016-06,24,1.382
Bengaluru,CO,2016,07,2016-07,21,2.258
Bengaluru,CO,2016,08,2016-08,22,0.558
Bengaluru,CO,2016,09,2016-09,28,0.525
Bengaluru,CO,2016,10,2016-10,30,1.047
Bengaluru,CO,2016,11,2016-11,30,1.051
Bengaluru,CO,2016,12,2016-12,31,0.95
Bengaluru,CO,2017,01,2017-01,30,2.179
Bengaluru,CO,2017,02,2017-02,28,3.653
Bengaluru,CO,2017,03,2017-03,31,0.412
Bengaluru,CO,2017,04,2017-04,29,0.477
Bengaluru,CO,2017,05,2017-05,31,0.405
Bengaluru,CO,2017,06,2017-06,28,0.626
Bengaluru,CO,2017,07,2017-07,31,0.823
Bengaluru,CO,2017,08,2017-08,31,1.153
Bengaluru,CO,2017,09,2017-09,30,0.615
Bengaluru,CO,2017,10,2017-10,31,0.81
Bengaluru,CO,2017,11,2017-11,30,0.839
Bengaluru,CO,2017,12,2017-12,31,0.895
Bengaluru,CO,2018,01,2018-01,31,1.04
Bengaluru,CO,2018,02,2018-02,28,0.999
Bengaluru,CO,2018,03,2018-03,31,1.08
Bengaluru,CO,2018,04,2018-04,30,0.9
Bengaluru,CO,2018,05,2018-05,31,0.91
Bengaluru,CO,2018,06,2018-06,30,1.005
Bengaluru,CO,2018,07,2018-07,31,0.831
Bengaluru,CO,2018,08,2018-08,31,0.815
Bengaluru,CO,2018,09,2018-09,30,0.866
Bengaluru,CO,2018,10,2018-10,31,0.889
Bengaluru,CO,2018,11,2018-11,30,1.057
Bengaluru,CO,2018,12,2018-12,31,0.962
Bengaluru,CO,2019,01,2019-01,31,0.959
Bengaluru,CO,2019,02,2019-02,28,0.928
Bengaluru,CO,2019,03,2019-03,31,0.949
Bengaluru,CO,2019,04,2019-04,30,1.017
Bengaluru,CO,2019,05,2019-05,31,0.943
Bengaluru,CO,2019,06,2019-06,30,0.74
Bengaluru,CO,2019,07,2019-07,31,0.74
Bengaluru,CO,2019,08,2019-08,31,0.759
Bengaluru,CO,2019,09,2019-09,30,0.849
Bengaluru,CO,2019,10,2019-10,31,0.874
Bengaluru,CO,2019,11,2019-11,30,1.073
Bengaluru,CO,2019,12,2019-12,31,0.997
Bengaluru,CO,2020,01,2020-01,31,1.097
Bengaluru,CO,2020,02,2020-02,29,1.067
Bengaluru,CO,2020,03,2020-03,31,0.944
Bengaluru,CO,2020,04,2020-04,30,0.724
Bengaluru,CO,2020,05,2020-05,31,0.78
Bengaluru,CO,2020,06,2020-06,30,0.628
Bengaluru,CO,2020,07,2020-07,0,
Bengaluru,NH3,2015,01,2015-01,25,18.449
Bengaluru,NH3,2015,02,2015-02,18,15.705
Bengaluru,NH3,2015,03,2015-03,26,20.676
Bengaluru,NH3,2015,04,2015-04,27,22.807
Bengaluru,NH3,2015,05,2015-05,27,12.192
Bengaluru,NH3,2015,06,2015-06,30,11.571
Bengaluru,NH3,2015,07,2015-07,31,12.317
Bengaluru,NH3,2015,08,2015-08,31,24.721
Bengaluru,NH3,2015,09,2015-09,30,33.258
Bengaluru,NH3,2015,10,2015-10,31,31.524
Bengaluru,NH3,2015,11,2015-11,24,28.063
Bengaluru,NH3,2015,12,2015-12,29,31.269
Bengaluru,NH3,2016,01,2016-01,27,20.154
Bengaluru,NH3,2016,02,2016-02,23,23.742
Bengaluru,NH3,2016,03,2016-03,30,27.574
Bengaluru,NH3,2016,04,2016-04,27,23.64
Bengaluru,NH3,2016,05,2016-05,25,18.358
Bengaluru,NH3,2016,06,2016-06,9,40.298
Bengaluru,NH3,2016,07,2016-07,14,24.458
Bengaluru,NH3,2016,08,2016-08,19,36.392
Bengaluru,NH3,2016,09,2016-09,11,40.426
Bengaluru,NH3,2016,10,2016-10,18,27.611
Bengaluru,NH3,2016,11,2016-11,19,29.288
Bengaluru,NH3,2016,12,2016-12,23,24.307
Bengaluru,NH3,2017,01,2017-01,17,24.638
Bengaluru,NH3,2017,02,2017-02,27,22.483
Bengaluru,NH3,2017,03,2017-03,29,30.899
Bengaluru,NH3,2017,04,2017-04,18,27.544
Bengaluru,NH3,2017,05,2017-05,13,20.568
Bengaluru,NH3,2017,06,2017-06,28,25.951
Bengaluru,NH3,2017,07,2017-07,24,30.439
Bengaluru,NH3,2017,08,2017-08,27,24.499
Bengaluru,NH3,2017,09,2017-09,24,24.033
Bengaluru,NH3,2017,10,2017-10,31,25.945
Bengaluru,NH3,2017,11,2017-11,23,26.537
Bengaluru,NH3,2017,12,2017-12,18,48.279
Bengaluru,NH3,2018,01,2018-01,21,49.703
Bengaluru,NH3,2018,02,2018-02,9,84.793
Bengaluru,NH3,2018,03,2018-03,0,
Bengaluru,NH3,2018,04,2018-04,0,
Bengaluru,NH3,2018,05,2018-05,0,
Bengaluru,NH3,2018,06,2018-06,15,44.14
Bengaluru,NH3,2018,07,2018-07,31,21.81
Bengaluru,NH3,2018,08,2018-08,31,20.517
Bengaluru,NH3,2018,09,2018-09,30,21.096
Bengaluru,NH3,2018,10,2018-10,31,15.006
Bengaluru,NH3,2018,11,2018-11,30,18.403
Bengaluru,NH3,2018,12,2018-12,31,17.896
Bengaluru,NH3,2019,01,2019-01,31,20.384
Bengaluru,NH3,2019,02,2019-02,28,15.773
Bengaluru,NH3,2019,03,2019-03,31,15.917
Bengaluru,NH3,2019,04,2019-04,30,17.302
Bengaluru,NH3,2019,05,2019-05,31,16.547
Bengaluru,NH3,2019,06,2019-06,30,12.399
Bengaluru,NH3,2019,07,2019-07,31,11.32
Bengaluru,NH3,2019,08,2019-08,31,12.551
Bengaluru,NH3,2019,09,2019-09,30,11.989
Bengaluru,NH3,2019,10,2019-10,31,15.256
Bengaluru,NH3,2019,11,2019-11,30,17.756
Bengaluru,NH3,2019,12,2019-12,31,13.539
Bengaluru,NH3,2020,01,2020-01,31,14.284
Bengaluru,NH3,2020,02,2020-02,29,13.313
Bengaluru,NH3,2020,03,2020-03,31,12.524
Bengaluru,NH3,2020,04,2020-04,30,10.952
Bengaluru,NH3,2020,05,2020-05,31,8.918
Bengaluru,NH3,2020,06,2020-06,30,6.262
Bengaluru,NH3,2020,07,2020-07,0,
Bengaluru,NO,2015,01,2015-01,31,13.238
Bengaluru,NO,2015,02,2015-02,28,8.996
Bengaluru,NO,2015,03,2015-03,29,7.442
Bengaluru,NO,2015,04,2015-04,30,3.88
Bengaluru,NO,2015,05,2015-05,31,5.831
Bengaluru,NO,2015,06,2015-06,29,2.815
Bengaluru,NO,2015,07,2015-07,30,4.226
Bengaluru,NO,2015,08,2015-08,31,4.245
Bengaluru,NO,2015,09,2015-09,30,4.942
Bengaluru,NO,2015,10,2015-10,31,5.294
Bengaluru,NO,2015,11,2015-11,30,5.478
Bengaluru,NO,2015,12,2015-12,31,16.173
Bengaluru,NO,2016,01,2016-01,31,30.33
Bengaluru,NO,2016,02,2016-02,29,9.839
Bengaluru,NO,2016,03,2016-03,31,9.447
Bengaluru,NO,2016,04,2016-04,30,8.472
Bengaluru,NO,2016,05,2016-05,31,7.893
Bengaluru,NO,2016,06,2016-06,24,4.456
Bengaluru,NO,2016,07,2016-07,26,8.074
Bengaluru,NO,2016,08,2016-08,23,8.569
Bengaluru,NO,2016,09,2016-09,30,5.606
Bengaluru,NO,2016,10,2016-10,31,12.342
Bengaluru,NO,2016,11,2016-11,30,10.191
Bengaluru,NO,2016,12,2016-12,31,9.655
Bengaluru,NO,2017,01,2017-01,30,8.214
Bengaluru,NO,2017,02,2017-02,28,9.602
Bengaluru,NO,2017,03,2017-03,31,8.072
